Unnamed: 0,Datetime,pv,load,dc_power,poa_irradiance,Global_active_power,Voltage,Global_intensity,Sub_metering_3
3211,2/23/2010 21:45,0.0,5.263866667,0.0,0.0,5.263866667,234.6273333,22.56,6.733333333
3212,2/23/2010 22:00,0.0,5.143866667,0.0,0.0,5.143866667,234.7833333,21.92,17.6
3213,2/23/2010 22:15,0.0,3.332133333,0.0,0.0,3.332133333,237.4246667,14.10666667,17.86666667
3214,2/23/2010 22:30,0.0,1.466266667,0.0,0.0,1.466266667,240.7,6.066666667,10.06666667
3215,2/23/2010 22:45,0.0,0.834,0.0,0.0,0.834,241.5226667,3.546666667,3.133333333
3216,2/23/2010 23:00,0.0,0.437066667,0.0,0.0,0.437066667,242.17,1.826666667,0.666666667
3217,2/23/2010 23:15,0.0,0.2908,0.0,0.0,0.2908,243.1246667,1.2,0.666666667
3218,2/23/2010 23:30,0.0,0.4196,0.0,0.0,0.4196,242.042,1.706666667,0.6
3219,2/23/2010 23:45,0.0,0.360533333,0.0,0.0,0.360533333,242.3846667,1.506666667,0.666666667
3220,2/24/2010 0:00,0.0,0.3288,0.0,0.0,0.3288,243.864,1.36,0.666666667
3221,2/24/2010 0:15,0.0,0.303066667,0.0,0.0,0.303066667,245.038,1.24,0.666666667
3222,2/24/2010 0:30,0.0,0.334266667,0.0,0.0,0.334266667,242.0213333,1.413333333,0.666666667
3223,2/24/2010 0:45,0.0,0.361066667,0.0,0.0,0.361066667,241.1,1.506666667,0.666666667
3224,2/24/2010 1:00,0.0,0.280666667,0.0,0.0,0.280666667,242.4053333,1.173333333,0.666666667
3225,2/24/2010 1:15,0.0,0.4628,0.0,0.0,0.4628,242.0553333,1.973333333,3.133333333
3226,2/24/2010 1:30,0.0,0.358933333,0.0,0.0,0.358933333,242.7213333,1.533333333,0.666666667
3227,2/24/2010 1:45,0.0,0.306533333,0.0,0.0,0.306533333,242.6926667,1.266666667,0.666666667
3228,2/24/2010 2:00,0.0,0.3284,0.0,0.0,0.3284,242.344,1.36,0.6
3229,2/24/2010 2:15,0.0,0.3176,0.0,0.0,0.3176,241.7946667,1.333333333,0.666666667
3230,2/24/2010 2:30,0.0,0.343733333,0.0,0.0,0.343733333,242.0873333,1.426666667,0.666666667
3231,2/24/2010 2:45,0.0,0.376533333,0.0,0.0,0.376533333,242.956,1.666666667,0.666666667
3232,2/24/2010 3:00,0.0,0.373733333,0.0,0.0,0.373733333,243.6913333,1.626666667,0.666666667
3233,2/24/2010 3:15,0.0,0.441066667,0.0,0.0,0.441066667,243.8293333,2.0,0.666666667
3234,2/24/2010 3:30,0.0,0.382,0.0,0.0,0.382,243.6846667,1.666666667,0.666666667
3235,2/24/2010 3:45,0.0,0.3716,0.0,0.0,0.3716,242.6586667,1.6,0.666666667
3236,2/24/2010 4:00,0.0,0.549733333,0.0,0.0,0.549733333,242.5493333,2.466666667,3.066666667
3237,2/24/2010 4:15,0.0,0.366133333,0.0,0.0,0.366133333,243.612,1.626666667,0.6
3238,2/24/2010 4:30,0.0,0.3264,0.0,0.0,0.3264,242.686,1.346666667,0.666666667
3239,2/24/2010 4:45,0.0,0.296666667,0.0,0.0,0.296666667,242.8393333,1.24,0.666666667
3240,2/24/2010 5:00,0.0,0.364,0.0,0.0,0.364,241.9853333,1.533333333,0.666666667
3241,2/24/2010 5:15,0.0,0.3116,0.0,0.0,0.3116,242.1133333,1.293333333,0.666666667
3242,2/24/2010 5:30,0.0,0.271066667,0.0,0.0,0.271066667,240.614,1.093333333,0.666666667
3243,2/24/2010 5:45,0.0,0.341866667,0.0,0.0,0.341866667,239.9553333,1.44,0.6
3244,2/24/2010 6:00,0.0002,1.115333333,0.0002,0.0,1.115333333,241.168,4.546666667,13.93333333
3245,2/24/2010 6:15,0.034666667,1.401333333,0.034666667,0.422733333,1.401333333,243.596,5.72,18.8
3246,2/24/2010 6:30,3.0956,1.082933333,3.0956,3.895333333,1.082933333,245.6073333,4.426666667,12.93333333
3247,2/24/2010 6:45,7.449333333,1.556266667,7.449333333,10.7806,1.556266667,243.236,6.653333333,3.066666667
3248,2/24/2010 7:00,37.844,0.737466667,37.844,19.166,0.737466667,241.3213333,3.106666667,0.6
3249,2/24/2010 7:15,105.8406667,0.687466667,105.8406667,26.14266667,0.687466667,240.2393333,2.866666667,0.666666667
3250,2/24/2010 7:30,339.6266667,1.471066667,339.6266667,70.76933333,1.471066667,238.6966667,6.213333333,7.333333333
3251,2/24/2010 7:45,587.66,2.373466667,587.66,172.848,2.373466667,238.5526667,10.01333333,18.06666667
3252,2/24/2010 8:00,766.36,4.381066667,766.36,365.6133333,4.381066667,235.3106667,18.57333333,17.66666667
3253,2/24/2010 8:15,942.4,4.501333333,942.4,429.7533333,4.501333333,234.2546667,19.26666667,20.46666667
3254,2/24/2010 8:30,1119.066667,2.7868,1119.066667,489.5666667,2.7868,238.5893333,11.86666667,18.06666667
3255,2/24/2010 8:45,1404.4,1.755866667,1404.4,601.3733333,1.755866667,240.7593333,7.28,18.4
3256,2/24/2010 9:00,1695.866667,1.503733333,1695.866667,722.9266667,1.503733333,240.678,6.226666667,18.4
3257,2/24/2010 9:15,1963.0,1.680666667,1963.0,847.7133333,1.680666667,240.5253333,7.013333333,18.4
3258,2/24/2010 9:30,1293.733333,3.7512,1293.733333,558.7533333,3.7512,238.0913333,15.73333333,20.66666667
3259,2/24/2010 9:45,510.9066667,1.4868,510.9066667,223.7733333,1.4868,243.1093333,6.053333333,18.8
3260,2/24/2010 10:00,479.9,1.529333333,479.9,210.9133333,1.529333333,243.5826667,6.266666667,18.8
3261,2/24/2010 10:15,555.0466667,1.439466667,555.0466667,241.7866667,1.439466667,244.3346667,5.84,18.93333333
3262,2/24/2010 10:30,626.1666667,1.6516,626.1666667,270.94,1.6516,243.9773333,6.693333333,18.93333333
3263,2/24/2010 10:45,596.26,1.717866667,596.26,258.06,1.717866667,243.1346667,7.0,18.73333333
3264,2/24/2010 11:00,481.5733333,1.7136,481.5733333,209.8866667,1.7136,237.974,7.106666667,18.0
3265,2/24/2010 11:15,450.12,1.6976,450.12,196.2133333,1.6976,240.916,6.96,18.46666667
3266,2/24/2010 11:30,494.84,1.864666667,494.84,213.3466667,1.864666667,241.1373333,7.666666667,19.53333333
3267,2/24/2010 11:45,486.4133333,1.946933333,486.4133333,209.6933333,1.946933333,241.6746667,8.026666667,20.06666667
3268,2/24/2010 12:00,539.6533333,2.024933333,539.6533333,232.4066667,2.024933333,240.7626667,8.44,18.4
3269,2/24/2010 12:15,713.9466667,1.874933333,713.9466667,305.0933333,1.874933333,242.0166667,7.853333333,18.6
3270,2/24/2010 12:30,880.9333333,1.760266667,880.9333333,375.28,1.760266667,242.404,7.213333333,21.13333333
3271,2/24/2010 12:45,896.3333333,1.602133333,896.3333333,378.62,1.602133333,242.5246667,6.546666667,18.73333333
3272,2/24/2010 13:00,698.0933333,1.797333333,698.0933333,300.34,1.797333333,243.6226667,7.333333333,18.8
3273,2/24/2010 13:15,564.6733333,1.495466667,564.6733333,244.7533333,1.495466667,244.474,6.053333333,19.0
3274,2/24/2010 13:30,547.72,1.443333333,547.72,238.28,1.443333333,244.3566667,5.853333333,18.93333333
3275,2/24/2010 13:45,491.5466667,1.387733333,491.5466667,214.1,1.387733333,241.732,5.693333333,18.53333333
3276,2/24/2010 14:00,400.4066667,1.404666667,400.4066667,175.36,1.404666667,241.5553333,5.746666667,18.53333333
3277,2/24/2010 14:15,285.8666667,1.675866667,285.8666667,127.42,1.675866667,243.0506667,6.933333333,21.2
3278,2/24/2010 14:30,302.18,1.452666667,302.18,134.52,1.452666667,243.286,5.906666667,18.8
3279,2/24/2010 14:45,372.58,1.473866667,372.58,164.4,1.473866667,243.1313333,6.013333333,18.73333333
3280,2/24/2010 15:00,271.2666667,1.517466667,271.2666667,123.2266667,1.517466667,243.0866667,6.213333333,18.8
3281,2/24/2010 15:15,277.6933333,1.460533333,277.6933333,126.2333333,1.460533333,242.4246667,5.973333333,18.66666667
3282,2/24/2010 15:30,327.1,1.470266667,327.1,151.0466667,1.470266667,243.0766667,6.0,18.73333333
3283,2/24/2010 15:45,401.3933333,1.431333333,401.3933333,210.5066667,1.431333333,243.7546667,5.8,18.86666667
3284,2/24/2010 16:00,422.04,1.416533333,422.04,240.82,1.416533333,242.5993333,5.733333333,18.66666667
3285,2/24/2010 16:15,411.2933333,1.3556,411.2933333,281.5466667,1.3556,242.508,5.493333333,18.66666667
3286,2/24/2010 16:30,393.9933333,1.398133333,393.9933333,294.3733333,1.398133333,241.958,5.746666667,18.6
3287,2/24/2010 16:45,292.2266667,1.565733333,292.2266667,215.26,1.565733333,241.5506667,6.453333333,20.86666667
3288,2/24/2010 17:00,113.0326667,1.347066667,113.0326667,63.97466667,1.347066667,241.7953333,5.466666667,18.6
3289,2/24/2010 17:15,36.72766667,1.393333333,36.72766667,27.04333333,1.393333333,241.6846667,5.72,18.53333333
3290,2/24/2010 17:30,4.842466667,1.416666667,4.842466667,5.355933333,1.416666667,241.1953333,5.76,18.46666667
3291,2/24/2010 17:45,0.6588,1.5476,0.6588,1.069666667,1.5476,241.5473333,6.306666667,18.53333333
3292,2/24/2010 18:00,0.008466667,2.079733333,0.008466667,0.028333333,2.079733333,241.1413333,8.546666667,18.46666667
3293,2/24/2010 18:15,0.0004,1.574133333,0.0004,0.0,1.574133333,240.826,6.493333333,1.333333333
3294,2/24/2010 18:30,0.0,1.234,0.0,0.0,1.234,239.5853333,5.08,0.666666667
3295,2/24/2010 18:45,0.0,1.073333333,0.0,0.0,1.073333333,238.2106667,4.48,0.6
3296,2/24/2010 19:00,0.0,0.669066667,0.0,0.0,0.669066667,239.1513333,2.813333333,0.666666667
3297,2/24/2010 19:15,0.0,1.570133333,0.0,0.0,1.570133333,239.5386667,6.546666667,3.066666667
3298,2/24/2010 19:30,0.0,1.897333333,0.0,0.0,1.897333333,239.2886667,8.04,0.6
3299,2/24/2010 19:45,0.0,1.779866667,0.0,0.0,1.779866667,239.088,7.44,0.666666667
3300,2/24/2010 20:00,0.0,1.551733333,0.0,0.0,1.551733333,238.526,6.453333333,0.666666667
3301,2/24/2010 20:15,0.0,2.737333333,0.0,0.0,2.737333333,236.826,11.54666667,15.6
3302,2/24/2010 20:30,0.0,3.769733333,0.0,0.0,3.769733333,236.42,15.90666667,17.8
3303,2/24/2010 20:45,0.0,3.368933333,0.0,0.0,3.368933333,236.5,14.25333333,17.73333333
3304,2/24/2010 21:00,0.0,2.353733333,0.0,0.0,2.353733333,239.394,9.826666667,12.93333333
3305,2/24/2010 21:15,0.0,1.462266667,0.0,0.0,1.462266667,238.264,6.08,0.6
3306,2/24/2010 21:30,0.0,1.055733333,0.0,0.0,1.055733333,238.9986667,4.373333333,0.666666667
3307,2/24/2010 21:45,0.0,1.055466667,0.0,0.0,1.055466667,239.6106667,4.4,3.133333333
3308,2/24/2010 22:00,0.0,2.816,0.0,0.0,2.816,238.1526667,11.84,0.666666667
3309,2/24/2010 22:15,0.0,0.754,0.0,0.0,0.754,242.702,3.12,0.666666667
3310,2/24/2010 22:30,0.0,0.712666667,0.0,0.0,0.712666667,242.2133333,2.906666667,0.666666667
3311,2/24/2010 22:45,0.0,0.6896,0.0,0.0,0.6896,241.5713333,2.866666667,0.666666667
3312,2/24/2010 23:00,0.0,0.679066667,0.0,0.0,0.679066667,242.8066667,2.76,0.666666667
3313,2/24/2010 23:15,0.0,0.760933333,0.0,0.0,0.760933333,242.9433333,3.066666667,0.666666667
3314,2/24/2010 23:30,0.0,0.620266667,0.0,0.0,0.620266667,243.7626667,2.56,0.666666667
3315,2/24/2010 23:45,0.0,0.307866667,0.0,0.0,0.307866667,243.332,1.253333333,0.666666667
3316,2/25/2010 0:00,0.0,0.841466667,0.0,0.0,0.841466667,242.6873333,3.466666667,0.6
3317,2/25/2010 0:15,0.0,0.8272,0.0,0.0,0.8272,243.6853333,3.373333333,1.066666667
3318,2/25/2010 0:30,0.0,0.5916,0.0,0.0,0.5916,242.9866667,2.52,2.6
3319,2/25/2010 0:45,0.0,0.476133333,0.0,0.0,0.476133333,240.4393333,2.053333333,0.666666667
3320,2/25/2010 1:00,0.0,0.439333333,0.0,0.0,0.439333333,240.134,1.853333333,0.6
3321,2/25/2010 1:15,0.0,0.384933333,0.0,0.0,0.384933333,240.282,1.613333333,0.666666667
3322,2/25/2010 1:30,0.0,0.3772,0.0,0.0,0.3772,241.294,1.533333333,0.666666667
3323,2/25/2010 1:45,0.0,0.457066667,0.0,0.0,0.457066667,241.6026667,2.04,0.666666667
3324,2/25/2010 2:00,0.0,0.568933333,0.0,0.0,0.568933333,242.1526667,2.466666667,3.6
3325,2/25/2010 2:15,0.0,1.396133333,0.0,0.0,1.396133333,241.59,5.666666667,18.6
3326,2/25/2010 2:30,0.0,1.4432,0.0,0.0,1.4432,242.024,5.893333333,18.6
3327,2/25/2010 2:45,0.0,0.9176,0.0,0.0,0.9176,242.942,3.853333333,9.0
3328,2/25/2010 3:00,0.0,0.249866667,0.0,0.0,0.249866667,243.9646667,1.0,0.666666667
3329,2/25/2010 3:15,0.0,0.249733333,0.0,0.0,0.249733333,244.048,1.0,0.666666667
3330,2/25/2010 3:30,0.0,0.403066667,0.0,0.0,0.403066667,244.514,1.693333333,0.666666667
3331,2/25/2010 3:45,0.0,0.414933333,0.0,0.0,0.414933333,243.8986667,1.746666667,2.866666667
3332,2/25/2010 4:00,0.0,0.2512,0.0,0.0,0.2512,243.8953333,1.0,0.666666667
3333,2/25/2010 4:15,0.0,0.334266667,0.0,0.0,0.334266667,244.2933333,1.346666667,0.666666667
3334,2/25/2010 4:30,0.0,0.346266667,0.0,0.0,0.346266667,244.1733333,1.44,0.666666667
3335,2/25/2010 4:45,0.0,0.249066667,0.0,0.0,0.249066667,243.138,1.0,0.666666667
3336,2/25/2010 5:00,0.0,0.293866667,0.0,0.0,0.293866667,243.1106667,1.173333333,0.666666667
3337,2/25/2010 5:15,0.0,0.363866667,0.0,0.0,0.363866667,241.65,1.52,0.666666667
3338,2/25/2010 5:30,0.0,0.261333333,0.0,0.0,0.261333333,241.7053333,1.04,0.666666667
3339,2/25/2010 5:45,0.0,0.2612,0.0,0.0,0.2612,240.7826667,1.053333333,0.666666667
3340,2/25/2010 6:00,0.000266667,0.348,0.000266667,0.0,0.348,240.7553333,1.4,0.6
3341,2/25/2010 6:15,0.0134,0.3152,0.0134,0.17,0.3152,242.6766667,1.333333333,0.666666667
3342,2/25/2010 6:30,1.882066667,0.414666667,1.882066667,2.128733333,0.414666667,243.5753333,1.746666667,0.666666667
3343,2/25/2010 6:45,7.163733333,1.4824,7.163733333,13.1968,1.4824,242.624,6.253333333,0.666666667
3344,2/25/2010 7:00,53.92026667,1.528933333,53.92026667,33.338,1.528933333,240.862,6.426666667,3.066666667
3345,2/25/2010 7:15,98.49333333,1.587466667,98.49333333,50.74866667,1.587466667,240.9526667,6.626666667,2.533333333
3346,2/25/2010 7:30,119.9,2.201466667,119.9,59.76933333,2.201466667,239.9753333,9.173333333,18.4
3347,2/25/2010 7:45,149.26,1.9016,149.26,73.45666667,1.9016,238.27,7.96,18.0
3348,2/25/2010 8:00,175.3,1.579466667,175.3,85.37333333,1.579466667,238.7526667,6.6,20.73333333
3349,2/25/2010 8:15,192.74,1.467866667,192.74,90.13333333,1.467866667,239.6453333,6.093333333,18.26666667
3350,2/25/2010 8:30,273.6933333,1.494,273.6933333,120.0533333,1.494,239.9553333,6.12,18.26666667
3351,2/25/2010 8:45,561.08,1.432133333,561.08,230.8133333,1.432133333,240.5566667,5.853333333,18.4
3352,2/25/2010 9:00,814.5933333,1.322666667,814.5933333,333.7666667,1.322666667,239.3093333,5.466666667,18.2
3353,2/25/2010 9:15,1348.4,1.590933333,1348.4,555.0733333,1.590933333,239.4786667,6.653333333,20.73333333
3354,2/25/2010 9:30,1539.666667,1.3928,1539.666667,638.9666667,1.3928,240.3913333,5.746666667,18.4
3355,2/25/2010 9:45,1105.2,1.4236,1105.2,455.62,1.4236,240.7626667,5.853333333,18.4
3356,2/25/2010 10:00,1213.133333,1.442533333,1213.133333,498.2733333,1.442533333,239.704,5.92,18.26666667
3357,2/25/2010 10:15,1676.133333,1.548266667,1676.133333,697.7666667,1.548266667,241.2766667,6.333333333,18.46666667
3358,2/25/2010 10:30,1430.733333,1.5524,1430.733333,589.28,1.5524,241.1126667,6.36,18.46666667
3359,2/25/2010 10:45,1528.866667,1.502,1528.866667,633.82,1.502,239.1246667,6.213333333,18.2
3360,2/25/2010 11:00,1247.2,1.8564,1247.2,521.2333333,1.8564,237.7906667,7.76,20.46666667
3361,2/25/2010 11:15,899.5066667,1.656133333,899.5066667,379.2666667,1.656133333,238.6713333,6.88,18.06666667
3362,2/25/2010 11:30,719.2,1.702933333,719.2,302.3866667,1.702933333,240.194,7.053333333,18.33333333
3363,2/25/2010 11:45,861.58,1.649333333,861.58,361.8733333,1.649333333,239.376,6.84,18.2
3364,2/25/2010 12:00,862.7133333,1.428533333,862.7133333,359.6666667,1.428533333,239.812,5.866666667,18.26666667
3365,2/25/2010 12:15,911.4,1.9912,911.4,372.84,1.9912,239.2173333,8.453333333,20.93333333
3366,2/25/2010 12:30,849.1133333,1.7568,849.1133333,346.6933333,1.7568,240.4686667,7.32,18.4
3367,2/25/2010 12:45,652.3866667,1.617066667,652.3866667,268.6133333,1.617066667,240.34,6.826666667,18.33333333
3368,2/25/2010 13:00,1224.1,1.5588,1224.1,501.8133333,1.5588,239.7666667,6.44,18.26666667
3369,2/25/2010 13:15,1062.393333,1.72,1062.393333,441.56,1.72,240.032,7.173333333,20.86666667
3370,2/25/2010 13:30,557.5266667,1.441466667,557.5266667,232.56,1.441466667,239.2113333,5.973333333,18.2
3371,2/25/2010 13:45,368.68,1.5008,368.68,158.1,1.5008,240.2726667,6.133333333,18.33333333
3372,2/25/2010 14:00,259.0333333,1.931866667,259.0333333,111.6753333,1.931866667,242.2926667,7.96,18.66666667
3373,2/25/2010 14:15,243.7266667,1.4528,243.7266667,105.8346667,1.4528,244.3633333,5.826666667,18.93333333
3374,2/25/2010 14:30,402.74,1.376533333,402.74,170.9666667,1.376533333,245.3,5.466666667,19.06666667
3375,2/25/2010 14:45,399.8933333,1.402533333,399.8933333,168.6,1.402533333,244.5853333,5.68,19.0
3376,2/25/2010 15:00,534.1066667,1.636266667,534.1066667,219.5866667,1.636266667,244.9793333,6.613333333,21.6
3377,2/25/2010 15:15,340.0666667,1.4212,340.0666667,144.9466667,1.4212,245.7426667,5.666666667,19.2
3378,2/25/2010 15:30,327.2,1.3888,327.2,136.9126667,1.3888,245.9726667,5.533333333,19.13333333
3379,2/25/2010 15:45,122.1866667,1.517066667,122.1866667,55.47333333,1.517066667,246.0346667,6.106666667,19.2
3380,2/25/2010 16:00,99.71333333,2.041733333,99.71333333,46.156,2.041733333,244.5646667,8.28,19.0
3381,2/25/2010 16:15,78.63733333,2.0252,78.63733333,38.172,2.0252,244.5326667,8.213333333,19.0
3382,2/25/2010 16:30,39.46533333,2.0832,39.46533333,21.37466667,2.0832,244.636,8.4,19.0
3383,2/25/2010 16:45,34.67933333,2.106933333,34.67933333,18.19333333,2.106933333,244.6693333,8.573333333,19.0
3384,2/25/2010 17:00,13.48933333,2.0268,13.48933333,10.90086667,2.0268,242.5013333,8.32,18.66666667
3385,2/25/2010 17:15,5.297133333,2.154,5.297133333,4.390933333,2.154,242.2553333,8.866666667,21.0
3386,2/25/2010 17:30,1.383133333,2.042266667,1.383133333,1.902933333,2.042266667,240.9433333,8.4,18.4
3387,2/25/2010 17:45,0.047666667,1.9664,0.047666667,0.630466667,1.9664,240.526,8.12,18.4
3388,2/25/2010 18:00,0.004666667,1.823866667,0.004666667,0.055266667,1.823866667,239.0873333,7.506666667,18.13333333
3389,2/25/2010 18:15,0.0,1.965066667,0.0,0.0,1.965066667,240.0293333,8.173333333,18.33333333
3390,2/25/2010 18:30,0.0,2.095333333,0.0,0.0,2.095333333,237.8346667,8.746666667,17.93333333
3391,2/25/2010 18:45,0.0,1.546133333,0.0,0.0,1.546133333,237.868,6.466666667,7.266666667
3392,2/25/2010 19:00,0.0,1.206,0.0,0.0,1.206,239.078,5.026666667,0.666666667
3393,2/25/2010 19:15,0.0,1.571333333,0.0,0.0,1.571333333,238.1573333,6.666666667,0.666666667
3394,2/25/2010 19:30,0.0,1.8628,0.0,0.0,1.8628,236.47,7.986666667,0.6
3395,2/25/2010 19:45,0.0,1.500533333,0.0,0.0,1.500533333,236.9953333,6.373333333,3.266666667
3396,2/25/2010 20:00,0.0,1.135333333,0.0,0.0,1.135333333,238.204,4.733333333,0.6
3397,2/25/2010 20:15,0.0,1.192533333,0.0,0.0,1.192533333,236.294,5.093333333,0.666666667
3398,2/25/2010 20:30,0.0,1.256,0.0,0.0,1.256,236.5386667,5.373333333,0.6
3399,2/25/2010 20:45,0.0,2.068133333,0.0,0.0,2.068133333,236.756,8.68,0.666666667
3400,2/25/2010 21:00,0.0,1.357333333,0.0,0.0,1.357333333,239.6586667,5.653333333,0.6
3401,2/25/2010 21:15,0.0,1.329066667,0.0,0.0,1.329066667,241.3293333,5.4,0.666666667
3402,2/25/2010 21:30,0.0,2.201733333,0.0,0.0,2.201733333,236.894,9.24,16.13333333
3403,2/25/2010 21:45,0.0,2.18,0.0,0.0,2.18,233.976,9.253333333,17.4
3404,2/25/2010 22:00,0.0,2.478933333,0.0,0.0,2.478933333,235.0866667,10.45333333,20.2
3405,2/25/2010 22:15,0.0,1.765066667,0.0,0.0,1.765066667,238.028,7.333333333,8.866666667
3406,2/25/2010 22:30,0.0,1.22,0.0,0.0,1.22,238.4466667,5.093333333,0.6
3407,2/25/2010 22:45,0.0,1.23,0.0,0.0,1.23,239.732,5.12,0.666666667
3408,2/25/2010 23:00,0.0,1.187733333,0.0,0.0,1.187733333,240.702,4.853333333,0.666666667
3409,2/25/2010 23:15,0.0,1.169866667,0.0,0.0,1.169866667,241.8673333,4.813333333,0.666666667
3410,2/25/2010 23:30,0.0,0.8604,0.0,0.0,0.8604,242.7046667,3.546666667,0.666666667
3411,2/25/2010 23:45,0.0,0.7628,0.0,0.0,0.7628,242.8386667,3.146666667,0.6
3412,2/26/2010 0:00,0.0,0.768933333,0.0,0.0,0.768933333,243.2786667,3.173333333,0.666666667
3413,2/26/2010 0:15,0.0,0.7832,0.0,0.0,0.7832,242.696,3.213333333,3.2
3414,2/26/2010 0:30,0.0,0.475466667,0.0,0.0,0.475466667,242.972,2.013333333,0.666666667
3415,2/26/2010 0:45,0.0,0.5036,0.0,0.0,0.5036,243.004,2.24,0.6
3416,2/26/2010 1:00,0.0,0.365333333,0.0,0.0,0.365333333,243.0513333,1.48,0.666666667
3417,2/26/2010 1:15,0.0,0.301866667,0.0,0.0,0.301866667,242.3226667,1.186666667,0.666666667
3418,2/26/2010 1:30,0.0,0.345066667,0.0,0.036933333,0.345066667,241.7293333,1.4,0.666666667
3419,2/26/2010 1:45,0.0,0.3312,0.0,0.0,0.3312,240.2626667,1.32,0.666666667
3420,2/26/2010 2:00,0.0,0.2464,0.0,0.0,0.2464,242.038,1.0,0.666666667
3421,2/26/2010 2:15,0.0,0.314533333,0.0,0.0,0.314533333,241.4266667,1.28,0.6
3422,2/26/2010 2:30,0.0,0.35,0.0,0.0,0.35,241.7606667,1.453333333,0.666666667
3423,2/26/2010 2:45,0.0,0.417333333,0.0,0.0,0.417333333,242.12,1.746666667,3.133333333
3424,2/26/2010 3:00,0.0,0.2688,0.0,0.0,0.2688,242.4386667,1.093333333,0.6
3425,2/26/2010 3:15,0.0,0.347733333,0.0,0.0,0.347733333,242.042,1.413333333,0.666666667
3426,2/26/2010 3:30,0.0,0.8124,0.0,0.0,0.8124,241.4466667,3.333333333,8.8
3427,2/26/2010 3:45,0.0,1.3216,0.0,0.0042,1.3216,241.162,5.4,18.46666667
3428,2/26/2010 4:00,0.0,1.386,0.0,0.053733333,1.386,240.6326667,5.68,18.4
3429,2/26/2010 4:15,0.0,0.627466667,0.0,0.0056,0.627466667,241.1046667,2.613333333,5.4
3430,2/26/2010 4:30,0.0,0.265466667,0.0,0.0,0.265466667,241.3706667,1.053333333,0.666666667
3431,2/26/2010 4:45,0.0,0.269066667,0.0,0.0,0.269066667,240.9826667,1.093333333,0.6
3432,2/26/2010 5:00,0.0,0.344533333,0.0,0.0,0.344533333,241.1733333,1.413333333,0.666666667
3433,2/26/2010 5:15,0.0,0.367733333,0.0,0.0,0.367733333,241.1026667,1.52,1.533333333
3434,2/26/2010 5:30,0.0,0.406266667,0.0,0.0,0.406266667,241.4953333,1.733333333,2.133333333
3435,2/26/2010 5:45,0.0,0.401466667,0.0,0.0,0.401466667,241.236,1.76,0.666666667
3436,2/26/2010 6:00,0.0,0.415066667,0.0,0.0,0.415066667,240.2246667,1.84,0.6
3437,2/26/2010 6:15,0.0034,0.3348,0.0034,0.205733333,0.3348,239.5853333,1.32,0.666666667
3438,2/26/2010 6:30,0.046266667,1.056533333,0.046266667,2.043466667,1.056533333,240.6593333,4.6,0.666666667
3439,2/26/2010 6:45,0.9716,0.6312,0.9716,5.278066667,0.6312,241.792,2.76,0.666666667
3440,2/26/2010 7:00,2.346533333,0.649466667,2.346533333,9.7432,0.649466667,242.6713333,2.746666667,0.6
3441,2/26/2010 7:15,5.062,1.807733333,5.062,14.30733333,1.807733333,241.1986667,7.493333333,13.8
3442,2/26/2010 7:30,7.963133333,3.8436,7.963133333,34.67933333,3.8436,238.4253333,16.10666667,18.06666667
3443,2/26/2010 7:45,47.24533333,2.144933333,47.24533333,110.152,2.144933333,240.4226667,8.92,18.33333333
3444,2/26/2010 8:00,68.95333333,1.4516,68.95333333,256.8666667,1.4516,239.5626667,6.08,11.86666667
3445,2/26/2010 8:15,87.52533333,0.727866667,87.52533333,304.04,0.727866667,239.0346667,3.08,0.666666667
3446,2/26/2010 8:30,105.78,0.8296,105.78,457.88,0.8296,240.0053333,3.52,0.6
3447,2/26/2010 8:45,127.26,0.7592,127.26,496.6666667,0.7592,239.4693333,3.16,0.666666667
3448,2/26/2010 9:00,180.1933333,0.671466667,180.1933333,444.02,0.671466667,239.0433333,2.853333333,0.666666667
3449,2/26/2010 9:15,815.2466667,0.824266667,815.2466667,508.2333333,0.824266667,239.0846667,3.48,0.6
3450,2/26/2010 9:30,988.4,0.779866667,988.4,568.6933333,0.779866667,238.076,3.293333333,0.666666667
3451,2/26/2010 9:45,1145.666667,0.673466667,1145.666667,631.6133333,0.673466667,237.4286667,2.866666667,0.6
3452,2/26/2010 10:00,1352.2,0.726933333,1352.2,694.2866667,0.726933333,238.7873333,3.013333333,0.666666667
3453,2/26/2010 10:15,1570.2,0.849866667,1570.2,749.1133333,0.849866667,239.5826667,3.6,0.666666667
3454,2/26/2010 10:30,1129.4,1.533866667,1129.4,801.7666667,1.533866667,240.9933333,6.32,12.93333333
3455,2/26/2010 10:45,1981.133333,2.0748,1981.133333,847.0666667,2.0748,239.854,8.6,20.8
3456,2/26/2010 11:00,2119.0,2.188266667,2119.0,875.8666667,2.188266667,239.6273333,9.08,18.2
3457,2/26/2010 11:15,2195.2,2.019866667,2195.2,913.2666667,2.019866667,238.8786667,8.426666667,18.13333333
3458,2/26/2010 11:30,2216.466667,1.7156,2216.466667,931.2666667,1.7156,238.766,7.146666667,18.13333333
3459,2/26/2010 11:45,2220.266667,1.7976,2220.266667,939.4666667,1.7976,241.0233333,7.36,18.46666667
3460,2/26/2010 12:00,2196.866667,2.0308,2196.866667,941.4666667,2.0308,240.0853333,8.533333333,20.8
3461,2/26/2010 12:15,2188.333333,1.5336,2188.333333,937.4666667,1.5336,242.056,6.226666667,18.6
